,0,1
612,squareroot_glszm_LargeAreaEmphasis,0
613,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0
614,squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0
615,squareroot_glszm_LowGrayLevelZoneEmphasis,0
616,squareroot_glszm_SizeZoneNonUniformity,0
617,squareroot_glszm_SizeZoneNonUniformityNormalized,0
618,squareroot_glszm_SmallAreaEmphasis,0
619,squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0
620,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0
621,squareroot_glszm_ZoneEntropy,0
622,squareroot_glszm_ZonePercentage,0
623,squareroot_glszm_ZoneVariance,0
624,squareroot_gldm_DependenceEntropy,0
625,squareroot_gldm_DependenceNonUniformity,0
626,squareroot_gldm_DependenceNonUniformityNormalized,0
627,squareroot_gldm_DependenceVariance,0
628,squareroot_gldm_GrayLevelNonUniformity,0
629,squareroot_gldm_GrayLevelVariance,0
630,squareroot_gldm_HighGrayLevelEmphasis,0
631,squareroot_gldm_LargeDependenceEmphasis,0
632,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0
633,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0
634,squareroot_gldm_LowGrayLevelEmphasis,0
635,squareroot_gldm_SmallDependenceEmphasis,0
636,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0
637,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0
638,wavelet-LLH_firstorder_10Percentile,0
639,wavelet-LLH_firstorder_90Percentile,0
640,wavelet-LLH_firstorder_Energy,0
641,wavelet-LLH_firstorder_Entropy,0
642,wavelet-LLH_firstorder_InterquartileRange,0
643,wavelet-LLH_firstorder_Kurtosis,0
644,wavelet-LLH_firstorder_Maximum,0
645,wavelet-LLH_firstorder_MeanAbsoluteDeviation,0
646,wavelet-LLH_firstorder_Mean,0
647,wavelet-LLH_firstorder_Median,0
648,wavelet-LLH_firstorder_Minimum,0
649,wavelet-LLH_firstorder_Range,0
650,wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0
651,wavelet-LLH_firstorder_RootMeanSquared,0
652,wavelet-LLH_firstorder_Skewness,0
653,wavelet-LLH_firstorder_TotalEnergy,0
654,wavelet-LLH_firstorder_Uniformity,0
655,wavelet-LLH_firstorder_Variance,0
656,wavelet-LLH_glcm_Autocorrelation,0
657,wavelet-LLH_glcm_JointAverage,0
658,wavelet-LLH_glcm_ClusterProminence,0
659,wavelet-LLH_glcm_ClusterShade,0
660,wavelet-LLH_glcm_ClusterTendency,0
661,wavelet-LLH_glcm_Contrast,0
662,wavelet-LLH_glcm_Correlation,0
663,wavelet-LLH_glcm_DifferenceAverage,0
664,wavelet-LLH_glcm_DifferenceEntropy,0
665,wavelet-LLH_glcm_DifferenceVariance,0
666,wavelet-LLH_glcm_JointEnergy,0
667,wavelet-LLH_glcm_JointEntropy,0
668,wavelet-LLH_glcm_Imc1,0
669,wavelet-LLH_glcm_Imc2,0
670,wavelet-LLH_glcm_Idm,0
671,wavelet-LLH_glcm_Idmn,0
672,wavelet-LLH_glcm_Id,0
673,wavelet-LLH_glcm_Idn,0
674,wavelet-LLH_glcm_InverseVariance,0
675,wavelet-LLH_glcm_MaximumProbability,0
676,wavelet-LLH_glcm_SumEntropy,0
677,wavelet-LLH_glcm_SumSquares,0
678,wavelet-LLH_glrlm_GrayLevelNonUniformity,0
679,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0
680,wavelet-LLH_glrlm_GrayLevelVariance,0
681,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0
682,wavelet-LLH_glrlm_LongRunEmphasis,0
683,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0
684,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0
685,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0
686,wavelet-LLH_glrlm_RunEntropy,0
687,wavelet-LLH_glrlm_RunLengthNonUniformity,0
688,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0
689,wavelet-LLH_glrlm_RunPercentage,0
690,wavelet-LLH_glrlm_RunVariance,0
691,wavelet-LLH_glrlm_ShortRunEmphasis,0
692,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0
693,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0
694,wavelet-LLH_glszm_GrayLevelNonUniformity,0
695,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0
696,wavelet-LLH_glszm_GrayLevelVariance,0
697,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0
698,wavelet-LLH_glszm_LargeAreaEmphasis,0
699,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0
700,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0
701,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0
702,wavelet-LLH_glszm_SizeZoneNonUniformity,0
703,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0
704,wavelet-LLH_glszm_SmallAreaEmphasis,0
705,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0
706,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0
707,wavelet-LLH_glszm_ZoneEntropy,0
708,wavelet-LLH_glszm_ZonePercentage,0
709,wavelet-LLH_glszm_ZoneVariance,0
710,wavelet-LLH_gldm_DependenceEntropy,0
711,wavelet-LLH_gldm_DependenceNonUniformity,0
712,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0
713,wavelet-LLH_gldm_DependenceVariance,0
714,wavelet-LLH_gldm_GrayLevelNonUniformity,0
715,wavelet-LLH_gldm_GrayLevelVariance,0
716,wavelet-LLH_gldm_HighGrayLevelEmphasis,0
717,wavelet-LLH_gldm_LargeDependenceEmphasis,0
718,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0
719,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0
720,wavelet-LLH_gldm_LowGrayLevelEmphasis,0
721,wavelet-LLH_gldm_SmallDependenceEmphasis,0
722,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0
723,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0
724,wavelet-LHL_firstorder_10Percentile,0
725,wavelet-LHL_firstorder_90Percentile,0
726,wavelet-LHL_firstorder_Energy,0
727,wavelet-LHL_firstorder_Entropy,0
728,wavelet-LHL_firstorder_InterquartileRange,0
729,wavelet-LHL_firstorder_Kurtosis,0
730,wavelet-LHL_firstorder_Maximum,0
731,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0
732,wavelet-LHL_firstorder_Mean,0
733,wavelet-LHL_firstorder_Median,0
734,wavelet-LHL_firstorder_Minimum,0
735,wavelet-LHL_firstorder_Range,0
736,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0
737,wavelet-LHL_firstorder_RootMeanSquared,0
738,wavelet-LHL_firstorder_Skewness,0
739,wavelet-LHL_firstorder_TotalEnergy,0
740,wavelet-LHL_firstorder_Uniformity,0
741,wavelet-LHL_firstorder_Variance,0
742,wavelet-LHL_glcm_Autocorrelation,0
743,wavelet-LHL_glcm_JointAverage,0
744,wavelet-LHL_glcm_ClusterProminence,0
745,wavelet-LHL_glcm_ClusterShade,0
746,wavelet-LHL_glcm_ClusterTendency,0
747,wavelet-LHL_glcm_Contrast,0
748,wavelet-LHL_glcm_Correlation,0
749,wavelet-LHL_glcm_DifferenceAverage,0
750,wavelet-LHL_glcm_DifferenceEntropy,0
751,wavelet-LHL_glcm_DifferenceVariance,0
752,wavelet-LHL_glcm_JointEnergy,0
753,wavelet-LHL_glcm_JointEntropy,0
754,wavelet-LHL_glcm_Imc1,0
755,wavelet-LHL_glcm_Imc2,0
756,wavelet-LHL_glcm_Idm,0
757,wavelet-LHL_glcm_Idmn,0
758,wavelet-LHL_glcm_Id,0
759,wavelet-LHL_glcm_Idn,0
760,wavelet-LHL_glcm_InverseVariance,0
761,wavelet-LHL_glcm_MaximumProbability,0
762,wavelet-LHL_glcm_SumEntropy,0
763,wavelet-LHL_glcm_SumSquares,0
764,wavelet-LHL_glrlm_GrayLevelNonUniformity,0
765,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0
766,wavelet-LHL_glrlm_GrayLevelVariance,0
767,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0
768,wavelet-LHL_glrlm_LongRunEmphasis,0
769,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0
770,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0
771,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0
772,wavelet-LHL_glrlm_RunEntropy,0
773,wavelet-LHL_glrlm_RunLengthNonUniformity,0
774,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0
775,wavelet-LHL_glrlm_RunPercentage,0
776,wavelet-LHL_glrlm_RunVariance,0
777,wavelet-LHL_glrlm_ShortRunEmphasis,0
778,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0
779,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0
780,wavelet-LHL_glszm_GrayLevelNonUniformity,0
781,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0
782,wavelet-LHL_glszm_GrayLevelVariance,0
783,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0
784,wavelet-LHL_glszm_LargeAreaEmphasis,0
785,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0
786,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0
787,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0
788,wavelet-LHL_glszm_SizeZoneNonUniformity,0
789,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0
790,wavelet-LHL_glszm_SmallAreaEmphasis,0
791,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0
792,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0
793,wavelet-LHL_glszm_ZoneEntropy,0
794,wavelet-LHL_glszm_ZonePercentage,0
795,wavelet-LHL_glszm_ZoneVariance,0
796,wavelet-LHL_gldm_DependenceEntropy,0
797,wavelet-LHL_gldm_DependenceNonUniformity,0
798,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0
799,wavelet-LHL_gldm_DependenceVariance,0
800,wavelet-LHL_gldm_GrayLevelNonUniformity,0
801,wavelet-LHL_gldm_GrayLevelVariance,0
802,wavelet-LHL_gldm_HighGrayLevelEmphasis,0
803,wavelet-LHL_gldm_LargeDependenceEmphasis,0
804,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0
805,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0
806,wavelet-LHL_gldm_LowGrayLevelEmphasis,0
807,wavelet-LHL_gldm_SmallDependenceEmphasis,0
808,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0
809,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0
810,wavelet-LHH_firstorder_10Percentile,0
811,wavelet-LHH_firstorder_90Percentile,0
812,wavelet-LHH_firstorder_Energy,0
813,wavelet-LHH_firstorder_Entropy,0
814,wavelet-LHH_firstorder_InterquartileRange,0
815,wavelet-LHH_firstorder_Kurtosis,0
816,wavelet-LHH_firstorder_Maximum,0
817,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0
818,wavelet-LHH_firstorder_Mean,0
819,wavelet-LHH_firstorder_Median,0
820,wavelet-LHH_firstorder_Minimum,0
821,wavelet-LHH_firstorder_Range,0
822,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0
823,wavelet-LHH_firstorder_RootMeanSquared,0
824,wavelet-LHH_firstorder_Skewness,0
825,wavelet-LHH_firstorder_TotalEnergy,0
826,wavelet-LHH_firstorder_Uniformity,0
827,wavelet-LHH_firstorder_Variance,0
828,wavelet-LHH_glcm_Autocorrelation,0
829,wavelet-LHH_glcm_JointAverage,0
830,wavelet-LHH_glcm_ClusterProminence,0
831,wavelet-LHH_glcm_ClusterShade,0
832,wavelet-LHH_glcm_ClusterTendency,0
833,wavelet-LHH_glcm_Contrast,0
834,wavelet-LHH_glcm_Correlation,0
835,wavelet-LHH_glcm_DifferenceAverage,0
836,wavelet-LHH_glcm_DifferenceEntropy,0
837,wavelet-LHH_glcm_DifferenceVariance,0
838,wavelet-LHH_glcm_JointEnergy,0
839,wavelet-LHH_glcm_JointEntropy,0
840,wavelet-LHH_glcm_Imc1,0
841,wavelet-LHH_glcm_Imc2,0
842,wavelet-LHH_glcm_Idm,0
843,wavelet-LHH_glcm_Idmn,0
844,wavelet-LHH_glcm_Id,0
845,wavelet-LHH_glcm_Idn,0
846,wavelet-LHH_glcm_InverseVariance,0
847,wavelet-LHH_glcm_MaximumProbability,0
848,wavelet-LHH_glcm_SumEntropy,0
849,wavelet-LHH_glcm_SumSquares,0
850,wavelet-LHH_glrlm_GrayLevelNonUniformity,0
851,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0
852,wavelet-LHH_glrlm_GrayLevelVariance,0
853,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0
854,wavelet-LHH_glrlm_LongRunEmphasis,0
855,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0
856,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0
857,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0
858,wavelet-LHH_glrlm_RunEntropy,0
859,wavelet-LHH_glrlm_RunLengthNonUniformity,0
860,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0
861,wavelet-LHH_glrlm_RunPercentage,0
862,wavelet-LHH_glrlm_RunVariance,0
863,wavelet-LHH_glrlm_ShortRunEmphasis,0
864,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0
865,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0
866,wavelet-LHH_glszm_GrayLevelNonUniformity,0
867,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0
868,wavelet-LHH_glszm_GrayLevelVariance,0
869,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0
870,wavelet-LHH_glszm_LargeAreaEmphasis,0
871,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0
872,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0
873,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0
874,wavelet-LHH_glszm_SizeZoneNonUniformity,0
875,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0
876,wavelet-LHH_glszm_SmallAreaEmphasis,0
877,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0
878,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0
879,wavelet-LHH_glszm_ZoneEntropy,0
880,wavelet-LHH_glszm_ZonePercentage,0
881,wavelet-LHH_glszm_ZoneVariance,0
882,wavelet-LHH_gldm_DependenceEntropy,0
883,wavelet-LHH_gldm_DependenceNonUniformity,0
884,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0
885,wavelet-LHH_gldm_DependenceVariance,0
886,wavelet-LHH_gldm_GrayLevelNonUniformity,0
887,wavelet-LHH_gldm_GrayLevelVariance,0
888,wavelet-LHH_gldm_HighGrayLevelEmphasis,0
889,wavelet-LHH_gldm_LargeDependenceEmphasis,0
890,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0
891,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0
892,wavelet-LHH_gldm_LowGrayLevelEmphasis,0
893,wavelet-LHH_gldm_SmallDependenceEmphasis,0
894,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0
895,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0
896,wavelet-HLL_firstorder_10Percentile,0
897,wavelet-HLL_firstorder_90Percentile,0
898,wavelet-HLL_firstorder_Energy,0
899,wavelet-HLL_firstorder_Entropy,0
900,wavelet-HLL_firstorder_InterquartileRange,0
901,wavelet-HLL_firstorder_Kurtosis,0
902,wavelet-HLL_firstorder_Maximum,0
903,wavelet-HLL_firstorder_MeanAbsoluteDeviation,0
904,wavelet-HLL_firstorder_Mean,0
905,wavelet-HLL_firstorder_Median,0
906,wavelet-HLL_firstorder_Minimum,0
907,wavelet-HLL_firstorder_Range,0
908,wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,0
909,wavelet-HLL_firstorder_RootMeanSquared,0
910,wavelet-HLL_firstorder_Skewness,0
911,wavelet-HLL_firstorder_TotalEnergy,0
912,wavelet-HLL_firstorder_Uniformity,0
913,wavelet-HLL_firstorder_Variance,0
914,wavelet-HLL_glcm_Autocorrelation,0
915,wavelet-HLL_glcm_JointAverage,0
916,wavelet-HLL_glcm_ClusterProminence,0
917,wavelet-HLL_glcm_ClusterShade,0
918,wavelet-HLL_glcm_ClusterTendency,0
919,wavelet-HLL_glcm_Contrast,0
920,wavelet-HLL_glcm_Correlation,0
921,wavelet-HLL_glcm_DifferenceAverage,0
922,wavelet-HLL_glcm_DifferenceEntropy,0
923,wavelet-HLL_glcm_DifferenceVariance,0
924,wavelet-HLL_glcm_JointEnergy,0
925,wavelet-HLL_glcm_JointEntropy,0
926,wavelet-HLL_glcm_Imc1,0
927,wavelet-HLL_glcm_Imc2,0
928,wavelet-HLL_glcm_Idm,0
929,wavelet-HLL_glcm_Idmn,0
930,wavelet-HLL_glcm_Id,0
931,wavelet-HLL_glcm_Idn,0
932,wavelet-HLL_glcm_InverseVariance,0
933,wavelet-HLL_glcm_MaximumProbability,0
934,wavelet-HLL_glcm_SumEntropy,0
935,wavelet-HLL_glcm_SumSquares,0
936,wavelet-HLL_glrlm_GrayLevelNonUniformity,0
937,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0
938,wavelet-HLL_glrlm_GrayLevelVariance,0
939,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0
940,wavelet-HLL_glrlm_LongRunEmphasis,0
941,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0
942,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0
943,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0
944,wavelet-HLL_glrlm_RunEntropy,0
945,wavelet-HLL_glrlm_RunLengthNonUniformity,0
946,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0
947,wavelet-HLL_glrlm_RunPercentage,0
948,wavelet-HLL_glrlm_RunVariance,0
949,wavelet-HLL_glrlm_ShortRunEmphasis,0
950,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0
951,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0
952,wavelet-HLL_glszm_GrayLevelNonUniformity,0
953,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0
954,wavelet-HLL_glszm_GrayLevelVariance,0
955,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0
956,wavelet-HLL_glszm_LargeAreaEmphasis,0
957,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0
958,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0
959,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0
960,wavelet-HLL_glszm_SizeZoneNonUniformity,0
961,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0
962,wavelet-HLL_glszm_SmallAreaEmphasis,0
963,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0
964,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0
965,wavelet-HLL_glszm_ZoneEntropy,0
966,wavelet-HLL_glszm_ZonePercentage,0
967,wavelet-HLL_glszm_ZoneVariance,0
968,wavelet-HLL_gldm_DependenceEntropy,0
969,wavelet-HLL_gldm_DependenceNonUniformity,0
970,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0
971,wavelet-HLL_gldm_DependenceVariance,0
972,wavelet-HLL_gldm_GrayLevelNonUniformity,0
973,wavelet-HLL_gldm_GrayLevelVariance,0
974,wavelet-HLL_gldm_HighGrayLevelEmphasis,0
975,wavelet-HLL_gldm_LargeDependenceEmphasis,0
976,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0
977,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0
978,wavelet-HLL_gldm_LowGrayLevelEmphasis,0
979,wavelet-HLL_gldm_SmallDependenceEmphasis,0
980,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0
981,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0
982,wavelet-HLH_firstorder_10Percentile,0
983,wavelet-HLH_firstorder_90Percentile,0
984,wavelet-HLH_firstorder_Energy,0
985,wavelet-HLH_firstorder_Entropy,0
986,wavelet-HLH_firstorder_InterquartileRange,0
987,wavelet-HLH_firstorder_Kurtosis,0
988,wavelet-HLH_firstorder_Maximum,0
989,wavelet-HLH_firstorder_MeanAbsoluteDeviation,0
990,wavelet-HLH_firstorder_Mean,0
991,wavelet-HLH_firstorder_Median,0
992,wavelet-HLH_firstorder_Minimum,0
993,wavelet-HLH_firstorder_Range,0
994,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,0
995,wavelet-HLH_firstorder_RootMeanSquared,0
996,wavelet-HLH_firstorder_Skewness,0
997,wavelet-HLH_firstorder_TotalEnergy,0
998,wavelet-HLH_firstorder_Uniformity,0
999,wavelet-HLH_firstorder_Variance,0
1000,wavelet-HLH_glcm_Autocorrelation,0
1001,wavelet-HLH_glcm_JointAverage,0
1002,wavelet-HLH_glcm_ClusterProminence,0
1003,wavelet-HLH_glcm_ClusterShade,0
1004,wavelet-HLH_glcm_ClusterTendency,0
1005,wavelet-HLH_glcm_Contrast,0
1006,wavelet-HLH_glcm_Correlation,0
1007,wavelet-HLH_glcm_DifferenceAverage,0
1008,wavelet-HLH_glcm_DifferenceEntropy,0
1009,wavelet-HLH_glcm_DifferenceVariance,0
1010,wavelet-HLH_glcm_JointEnergy,0
1011,wavelet-HLH_glcm_JointEntropy,0
1012,wavelet-HLH_glcm_Imc1,0
1013,wavelet-HLH_glcm_Imc2,0
1014,wavelet-HLH_glcm_Idm,0
1015,wavelet-HLH_glcm_Idmn,0
1016,wavelet-HLH_glcm_Id,0
1017,wavelet-HLH_glcm_Idn,0
1018,wavelet-HLH_glcm_InverseVariance,0
1019,wavelet-HLH_glcm_MaximumProbability,0
1020,wavelet-HLH_glcm_SumEntropy,0
1021,wavelet-HLH_glcm_SumSquares,0
1022,wavelet-HLH_glrlm_GrayLevelNonUniformity,0
1023,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0
1024,wavelet-HLH_glrlm_GrayLevelVariance,0
1025,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0
1026,wavelet-HLH_glrlm_LongRunEmphasis,0
1027,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0
1028,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0
1029,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0
1030,wavelet-HLH_glrlm_RunEntropy,0
1031,wavelet-HLH_glrlm_RunLengthNonUniformity,0
1032,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0
1033,wavelet-HLH_glrlm_RunPercentage,0
1034,wavelet-HLH_glrlm_RunVariance,0
1035,wavelet-HLH_glrlm_ShortRunEmphasis,0
1036,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0
1037,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0
1038,wavelet-HLH_glszm_GrayLevelNonUniformity,0
1039,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0
1040,wavelet-HLH_glszm_GrayLevelVariance,0
1041,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0
1042,wavelet-HLH_glszm_LargeAreaEmphasis,0
1043,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0
1044,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0
1045,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0
1046,wavelet-HLH_glszm_SizeZoneNonUniformity,0
1047,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0
1048,wavelet-HLH_glszm_SmallAreaEmphasis,0
1049,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0
1050,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0
1051,wavelet-HLH_glszm_ZoneEntropy,0
1052,wavelet-HLH_glszm_ZonePercentage,0
1053,wavelet-HLH_glszm_ZoneVariance,0
1054,wavelet-HLH_gldm_DependenceEntropy,0
1055,wavelet-HLH_gldm_DependenceNonUniformity,0
1056,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0
1057,wavelet-HLH_gldm_DependenceVariance,0
1058,wavelet-HLH_gldm_GrayLevelNonUniformity,0
1059,wavelet-HLH_gldm_GrayLevelVariance,0
1060,wavelet-HLH_gldm_HighGrayLevelEmphasis,0
1061,wavelet-HLH_gldm_LargeDependenceEmphasis,0
1062,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0
1063,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0
1064,wavelet-HLH_gldm_LowGrayLevelEmphasis,0
1065,wavelet-HLH_gldm_SmallDependenceEmphasis,0
1066,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0
1067,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0
1068,wavelet-HHL_firstorder_10Percentile,0
1069,wavelet-HHL_firstorder_90Percentile,0
1070,wavelet-HHL_firstorder_Energy,0
1071,wavelet-HHL_firstorder_Entropy,0
1072,wavelet-HHL_firstorder_InterquartileRange,0
1073,wavelet-HHL_firstorder_Kurtosis,0
1074,wavelet-HHL_firstorder_Maximum,0
1075,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0
1076,wavelet-HHL_firstorder_Mean,0
1077,wavelet-HHL_firstorder_Median,0
1078,wavelet-HHL_firstorder_Minimum,0
1079,wavelet-HHL_firstorder_Range,0
1080,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0
1081,wavelet-HHL_firstorder_RootMeanSquared,0
1082,wavelet-HHL_firstorder_Skewness,0
1083,wavelet-HHL_firstorder_TotalEnergy,0
1084,wavelet-HHL_firstorder_Uniformity,0
1085,wavelet-HHL_firstorder_Variance,0
1086,wavelet-HHL_glcm_Autocorrelation,0
1087,wavelet-HHL_glcm_JointAverage,0
1088,wavelet-HHL_glcm_ClusterProminence,0
1089,wavelet-HHL_glcm_ClusterShade,0
1090,wavelet-HHL_glcm_ClusterTendency,0
1091,wavelet-HHL_glcm_Contrast,0
1092,wavelet-HHL_glcm_Correlation,0
1093,wavelet-HHL_glcm_DifferenceAverage,0
1094,wavelet-HHL_glcm_DifferenceEntropy,0
1095,wavelet-HHL_glcm_DifferenceVariance,0
1096,wavelet-HHL_glcm_JointEnergy,0
1097,wavelet-HHL_glcm_JointEntropy,0
1098,wavelet-HHL_glcm_Imc1,0
1099,wavelet-HHL_glcm_Imc2,0
1100,wavelet-HHL_glcm_Idm,0
1101,wavelet-HHL_glcm_Idmn,0
1102,wavelet-HHL_glcm_Id,0
1103,wavelet-HHL_glcm_Idn,0
1104,wavelet-HHL_glcm_InverseVariance,0
1105,wavelet-HHL_glcm_MaximumProbability,0
1106,wavelet-HHL_glcm_SumEntropy,0
1107,wavelet-HHL_glcm_SumSquares,0
1108,wavelet-HHL_glrlm_GrayLevelNonUniformity,0
1109,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0
1110,wavelet-HHL_glrlm_GrayLevelVariance,0
1111,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0
